[2026-01-10 23:39:53.978] [info] HikRobot's daemon thread started.
[2026-01-10 23:39:55.197] [info] HikRobot's capture thread started.
[2026-01-10 23:40:15.242] [debug] see strange armor: big four
[2026-01-10 23:40:15.277] [debug] see strange armor: big four
[2026-01-10 23:40:15.312] [debug] see strange armor: big four
[2026-01-10 23:40:15.347] [debug] see strange armor: big four
[2026-01-10 23:40:15.382] [debug] see strange armor: big four
[2026-01-10 23:40:15.418] [debug] see strange armor: big four
[2026-01-10 23:40:15.453] [debug] see strange armor: big four
[2026-01-10 23:40:15.489] [debug] see strange armor: big four
[2026-01-10 23:40:15.523] [debug] see strange armor: big four
[2026-01-10 23:40:15.557] [debug] see strange armor: big four
[2026-01-10 23:40:15.592] [debug] see strange armor: big four
[2026-01-10 23:40:15.626] [debug] see strange armor: big four
[2026-01-10 23:40:15.660] [debug] see strange armor: big four
[2026-01-10 23:40:15.695] [debug] see strange armor: big four
[2026-01-10 23:40:15.730] [debug] see strange armor: big four
[2026-01-10 23:40:15.764] [debug] see strange armor: big four
[2026-01-10 23:40:15.798] [debug] see strange armor: big four
[2026-01-10 23:40:15.834] [debug] see strange armor: big four
[2026-01-10 23:40:15.870] [debug] see strange armor: big four
[2026-01-10 23:40:15.905] [debug] see strange armor: big four
[2026-01-10 23:40:15.939] [debug] see strange armor: big four
[2026-01-10 23:40:15.974] [debug] see strange armor: big four
[2026-01-10 23:40:16.009] [debug] see strange armor: big four
[2026-01-10 23:40:16.043] [debug] see strange armor: big four
[2026-01-10 23:40:16.077] [debug] see strange armor: big four
[2026-01-10 23:40:16.112] [debug] see strange armor: big four
[2026-01-10 23:40:16.146] [debug] see strange armor: big four
[2026-01-10 23:40:16.180] [debug] see strange armor: big four
[2026-01-10 23:40:16.216] [debug] see strange armor: big four
[2026-01-10 23:40:16.252] [debug] see strange armor: big four
[2026-01-10 23:40:16.287] [debug] see strange armor: big four
[2026-01-10 23:40:16.322] [debug] see strange armor: big four
[2026-01-10 23:40:16.358] [debug] see strange armor: big four
[2026-01-10 23:40:16.393] [debug] see strange armor: big four
[2026-01-10 23:40:16.427] [debug] see strange armor: big four
[2026-01-10 23:40:16.462] [debug] see strange armor: big four
[2026-01-10 23:40:16.496] [debug] see strange armor: big four
[2026-01-10 23:40:16.530] [debug] see strange armor: big four
[2026-01-10 23:40:16.564] [debug] see strange armor: big four
[2026-01-10 23:40:16.598] [debug] see strange armor: big four
[2026-01-10 23:40:17.314] [debug] see strange armor: big four
[2026-01-10 23:40:17.349] [debug] see strange armor: big four
[2026-01-10 23:40:17.386] [debug] see strange armor: big four
[2026-01-10 23:40:17.420] [debug] see strange armor: big four
[2026-01-10 23:40:17.456] [debug] see strange armor: big four
[2026-01-10 23:40:17.490] [debug] see strange armor: big four
[2026-01-10 23:40:17.524] [debug] see strange armor: big four
[2026-01-10 23:40:17.558] [debug] see strange armor: big four
[2026-01-10 23:40:17.592] [debug] see strange armor: big four
[2026-01-10 23:40:17.626] [debug] see strange armor: big four
[2026-01-10 23:40:17.661] [debug] see strange armor: big four
[2026-01-10 23:40:17.696] [debug] see strange armor: big four
[2026-01-10 23:40:17.730] [debug] see strange armor: big four
[2026-01-10 23:40:17.764] [debug] see strange armor: big four
[2026-01-10 23:40:17.798] [debug] see strange armor: big four
[2026-01
